company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status
P2025-024,0000045012,HAL,Halliburton,0000045012-26-000015,2025,2026-02-06,1.0.3,0.3.0,2.9704545454545452,2.77,0.8530292400014906,1.63,4.57,22,29,7,0.7586206896551724,18,5,warning_stem_collisions
P2025-025,0000093410,CVX,Chevron Corporation,0000093410-26-000078,2025,2026-02-24,1.0.3,0.3.0,2.619438202247191,2.33,0.8316443161910914,1.5,4.93,89,136,47,0.6544117647058824,67,32,warning_stem_collisions
P2025-026,0001140536,WTW,Willis Towers Watson,0001193125-26-069307,2025,2026-02-25,1.0.3,0.3.0,2.727452229299363,2.615,0.8136638881486604,1.28,4.93,314,439,125,0.715261958997722,195,68,warning_stem_collisions
P2025-027,0001141391,MA,Mastercard,0001141391-26-000013,2025,2026-02-11,1.0.3,0.3.0,2.7531389365351626,2.63,0.7884985359818523,1.28,4.89,583,822,239,0.7092457420924574,291,160,warning_stem_collisions
P2025-028,0000093751,STT,State Street Corporation,0000093751-26-000124,2025,2026-02-19,1.0.3,0.3.0,2.7680276816608997,2.57,0.7602161770917049,1.63,4.75,289,376,87,0.7686170212765957,135,82,warning_stem_collisions
P2025-029,0000070858,BAC,Bank of America,0000070858-26-000157,2025,2026-02-25,1.0.3,0.3.0,2.715,2.5549999999999997,0.7572559012645593,1.33,4.93,800,1152,352,0.6944444444444444,394,266,warning_stem_collisions
P2025-030,0000038777,BEN,Franklin Resources,0000038777-25-000238,2025,2025-11-10,1.0.3,0.3.0,2.59688679245283,2.54,0.7153655395031128,1.5,4.7,106,143,37,0.7412587412587412,72,24,warning_stem_collisions
P2025-031,0001393818,BX,Blackstone Inc.,0001193125-26-082531,2025,2026-02-27,1.0.3,0.3.0,2.7948122866894196,2.63,0.742065456841993,1.45,4.87,293,445,152,0.6584269662921348,156,86,warning_stem_collisions
P2025-032,0001281761,RF,Regions Financial Corporation,0001281761-26-000019,2025,2026-02-24,1.0.3,0.3.0,2.519584905660377,2.41,0.7228665534604458,1.31,4.79,265,388,123,0.6829896907216495,179,85,warning_stem_collisions
P2025-033,0000895421,MS,Morgan Stanley,0000895421-26-000086,2025,2026-02-19,1.0.3,0.3.0,2.915190311418685,2.83,0.7915151571880229,1.31,4.93,289,392,103,0.7372448979591837,170,83,warning_stem_collisions
P2025-034,0000004977,AFL,Aflac,0001628280-26-011402,2025,2026-02-25,1.0.3,0.3.0,2.7713114754098362,2.56,0.7703064653266599,1.63,4.72,61,90,29,0.6777777777777778,46,17,warning_stem_collisions
P2025-035,0001136893,FIS,Fidelity National Information Services,0001136893-26-000013,2025,2026-02-24,1.0.3,0.3.0,2.7260069444444444,2.52,0.8030212221884974,1.28,4.93,576,815,239,0.7067484662576687,327,159,warning_stem_collisions
P2025-036,0000036270,MTB,M&T Bank,0000036270-26-000010,2025,2026-02-18,1.0.3,0.3.0,2.74034188034188,2.59,0.7964729210004962,1.44,4.79,234,333,99,0.7027027027027027,152,62,warning_stem_collisions
P2025-037,0001512673,XYZ,"Block, Inc.",0001628280-26-012254,2025,2026-02-26,1.0.3,0.3.0,2.6500700280112044,2.5,0.7260744925732796,1.3,4.9,714,1014,300,0.7041420118343196,332,217,warning_stem_collisions
P2025-038,0002012383,BLK,BlackRock,0001193125-26-071966,2025,2026-02-25,1.0.3,0.3.0,2.775091819699499,2.61,0.7744905913200407,1.3,4.96,599,881,282,0.6799091940976163,325,156,warning_stem_collisions
P2025-039,0000072971,WFC,Wells Fargo,0000072971-26-000133,2025,2026-02-24,1.0.3,0.3.0,3.3518181818181816,3.07,0.7491306256020215,2.24,4.75,11,12,1,0.9166666666666666,11,0,success
P2025-040,0000315293,AON,Aon plc,0001628280-26-008116,2025,2026-02-13,1.0.3,0.3.0,2.6686970684039086,2.59,0.7505061892844537,1.3,4.93,307,403,96,0.7617866004962779,181,76,warning_stem_collisions
P2025-041,0001035267,ISRG,Intuitive Surgical,0001035267-26-000010,2025,2026-02-03,1.0.3,0.3.0,2.706880415944541,2.57,0.762833113017938,1.23,4.93,577,819,242,0.7045177045177046,301,151,warning_stem_collisions
P2025-042,0000313616,DHR,Danaher Corporation,0000313616-26-000062,2025,2026-02-24,1.0.3,0.3.0,2.6590000000000003,2.59,0.7497047297557764,1.5,4.93,220,323,103,0.6811145510835913,133,64,warning_stem_collisions
P2025-043,0000860730,HCA,HCA Healthcare,0001193125-26-044769,2025,2026-02-10,1.0.3,0.3.0,2.7008554913294796,2.52,0.7256134474160477,1.44,4.93,865,1238,373,0.6987075928917609,366,251,warning_stem_collisions
P2025-044,0000872589,REGN,Regeneron Pharmaceuticals,0000872589-26-000008,2025,2026-02-04,1.0.3,0.3.0,2.626666666666667,2.565,0.7727272529213703,1.3,4.48,108,142,34,0.7605633802816901,68,25,warning_stem_collisions
P2025-045,0001071739,CNC,Centene Corporation,0001071739-26-000049,2025,2026-02-17,1.0.3,0.3.0,2.6246041055718474,2.45,0.6982094223940273,1.4,4.78,341,450,109,0.7577777777777778,209,89,warning_stem_collisions
P2025-046,0001000228,HSIC,Henry Schein,0001000228-26-000013,2025,2026-02-24,1.0.3,0.3.0,2.348333333333333,2.2649999999999997,0.48039624848197515,1.82,3.24,6,8,2,0.75,6,1,warning_stem_collisions
P2025-047,0001000697,WAT,Waters Corporation,0001193125-26-062604,2025,2026-02-23,1.0.3,0.3.0,2.5552763819095476,2.44,0.7255064417218322,1.3,4.57,199,284,85,0.7007042253521126,118,54,warning_stem_collisions
P2025-048,0000731766,UNH,UnitedHealth Group,0000731766-26-000062,2025,2026-03-02,1.0.3,0.3.0,2.572479338842975,2.44,0.6695641619206396,1.44,4.65,242,355,113,0.6816901408450704,156,85,warning_stem_collisions
P2025-049,0001555280,ZTS,Zoetis,0001555280-26-000011,2025,2026-02-12,1.0.3,0.3.0,2.6094586894586893,2.48,0.7277874935431542,1.3,4.93,351,538,187,0.6524163568773235,219,111,warning_stem_collisions
P2025-050,0000010456,BAX,Baxter International,0001628280-26-007733,2025,2026-02-12,1.0.3,0.3.0,2.732158273381295,2.61,0.7737559172981189,1.5,4.87,278,425,147,0.6541176470588236,156,95,warning_stem_collisions
P2025-051,0000842023,TECH,Bio-Techne,0001558370-25-011716,2025,2025-08-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
P2025-052,0001093557,DXCM,Dexcom,0001093557-26-000027,2025,2026-02-12,1.0.3,0.3.0,2.616872427983539,2.46,0.6899896314759452,1.62,4.67,243,355,112,0.6845070422535211,171,54,warning_stem_collisions
P2025-053,0000936468,LMT,Lockheed Martin,0001628280-26-004195,2025,2026-01-29,1.0.3,0.3.0,2.702110091743119,2.67,0.6731223608308152,1.62,4.39,109,134,25,0.8134328358208955,69,18,warning_stem_collisions
P2025-054,0000702165,NSC,Norfolk Southern,0001628280-26-006268,2025,2026-02-09,1.0.3,0.3.0,2.70125,2.6399999999999997,0.600696210658932,1.54,4.25,16,19,3,0.8421052631578947,16,2,warning_stem_collisions
P2025-055,0000052988,J,Jacobs Solutions,0001628280-25-053316,2025,2025-11-20,1.0.3,0.3.0,2.760058479532164,2.615,0.780922379409129,1.48,4.87,342,470,128,0.7276595744680852,220,76,warning_stem_collisions
P2025-056,0000105634,EME,Emcor,0000105634-26-000025,2025,2026-02-26,1.0.3,0.3.0,2.8966346153846154,2.88,0.7410875721336891,1.5,4.57,104,137,33,0.7591240875912408,80,23,warning_stem_collisions
P2025-057,0000076334,PH,Parker Hannifin,0000076334-25-000035,2025,2025-08-22,1.0.3,0.3.0,2.6957142857142857,2.5549999999999997,0.7001909360587121,1.63,4.1,14,16,2,0.875,14,1,warning_stem_collisions
P2025-058,0000900075,CPRT,Copart,0001628280-25-042946,2025,2025-09-26,1.0.3,0.3.0,2.8830487804878047,2.8,0.7767705016635289,1.68,4.93,82,103,21,0.7961165048543689,55,17,warning_stem_collisions
P2025-060,0001090727,UPS,United Parcel Service,0001628280-26-008432,2025,2026-02-17,1.0.3,0.3.0,2.682439024390244,2.49,0.7048569496378019,1.5,4.57,82,119,37,0.6890756302521008,67,24,warning_stem_collisions
P2025-061,0001048911,FDX,FedEx,0001048911-25-000011,2025,2025-07-21,1.0.3,0.3.0,2.8376039119804397,2.68,0.8136834835053737,1.4,4.93,409,554,145,0.7382671480144405,261,113,warning_stem_collisions
P2025-062,0001067701,URI,United Rentals,0001067701-26-000007,2025,2026-01-28,1.0.3,0.3.0,2.4772173913043476,2.33,0.6921894033661056,1.3,4.87,115,178,63,0.6460674157303371,84,44,warning_stem_collisions
P2025-063,0001316835,BLDR,Builders FirstSource,0001193125-26-054643,2025,2026-02-17,1.0.3,0.3.0,2.729185520361991,2.56,0.754955434223533,1.26,4.89,221,314,93,0.7038216560509554,157,62,warning_stem_collisions
P2025-064,0000040545,GE,GE Aerospace,0000040545-26-000008,2025,2026-01-29,1.0.3,0.3.0,2.6462831858407077,2.56,0.7000634543809311,1.5,4.7,113,141,28,0.8014184397163121,87,21,warning_stem_collisions
P2025-065,0001035983,FIX,Comfort Systems USA,0001104659-26-017530,2025,2026-02-19,1.0.3,0.3.0,2.7338775510204085,2.57,0.7751308416912214,1.44,5.0,98,135,37,0.725925925925926,80,24,warning_stem_collisions
P2025-066,0000062996,MAS,Masco,0000062996-26-000005,2025,2026-02-10,1.0.3,0.3.0,2.6427586206896554,2.59,0.5873722696172666,1.63,4.48,29,36,7,0.8055555555555556,23,5,warning_stem_collisions
P2025-067,0001474735,GNRC,Generac,0001437749-26-004568,2025,2026-02-18,1.0.3,0.3.0,2.8653125,2.89,0.7415565739333378,1.4,4.7,160,200,40,0.8,102,26,warning_stem_collisions
P2025-068,0000092380,LUV,Southwest Airlines,0000092380-26-000004,2025,2026-02-05,1.0.3,0.3.0,2.738221476510067,2.54,0.8148647464303516,1.4,4.93,298,454,156,0.6563876651982379,184,92,warning_stem_collisions
P2025-069,0001535527,CRWD,CrowdStrike,0001535527-25-000009,2025,2025-03-10,1.0.3,0.3.0,2.8896760710553813,2.72,0.8463862572921088,1.3,5.0,957,1385,428,0.6909747292418773,431,216,warning_stem_collisions
P2025-070,0000864749,TRMB,Trimble Inc.,0000864749-25-000090,2025,2025-04-25,1.0.3,0.3.0,2.8592178770949723,2.67,0.7869884274446519,1.5,4.93,358,496,138,0.7217741935483871,226,78,warning_stem_collisions
P2025-071,0000050863,INTC,Intel,0000050863-26-000011,2025,2026-01-23,1.0.3,0.3.0,3.038511627906977,3.0,0.8468020380970142,1.26,4.96,1075,1656,581,0.6491545893719807,434,281,warning_stem_collisions
P2025-072,0001561550,DDOG,Datadog,0001628280-26-008819,2025,2026-02-18,1.0.3,0.3.0,2.8691752577319587,2.82,0.8308103981886213,1.3,5.0,485,718,233,0.6754874651810585,271,145,warning_stem_collisions
P2025-073,0000820313,APH,Amphenol,0001104659-26-013549,2025,2026-02-11,1.0.3,0.3.0,3.007354838709677,2.88,0.8629776488858717,1.5,4.93,155,231,76,0.670995670995671,81,48,warning_stem_collisions
P2025-074,0001645590,HPE,Hewlett Packard Enterprise,0001645590-25-000130,2025,2025-12-18,1.0.3,0.3.0,2.8757487657707075,2.71,0.8401378935399053,1.19,4.93,1823,2741,918,0.665085735133163,672,579,warning_stem_collisions
P2025-075,0000319201,KLAC,KLA Corporation,0000319201-25-000024,2025,2025-08-08,1.0.3,0.3.0,2.7745098039215685,2.67,0.8008155493130301,1.5,4.93,255,368,113,0.6929347826086957,158,69,warning_stem_collisions
P2025-076,0000068505,MSI,Motorola Solutions,0000068505-26-000010,2025,2026-02-12,1.0.3,0.3.0,2.985840188014101,2.72,0.9055017074874648,1.3,5.0,851,1201,350,0.7085761865112407,388,221,warning_stem_collisions
P2025-077,0001045810,NVDA,Nvidia,0001045810-25-000023,2025,2025-02-26,1.0.3,0.3.0,2.9936236933797913,2.93,0.8461060592524228,1.3,4.93,1722,2647,925,0.6505477899508878,618,461,warning_stem_collisions
P2025-078,0001601046,KEYS,Keysight Technologies,0001601046-25-000127,2025,2025-12-17,1.0.3,0.3.0,2.7440624999999996,2.6,0.7671427831018021,1.5,4.89,224,331,107,0.676737160120846,148,65,warning_stem_collisions
P2025-079,0001327811,WDAY,"Workday, Inc.",0001327811-25-000056,2025,2025-03-11,1.0.3,0.3.0,2.8849108589951378,2.74,0.8281617574060604,1.3,4.93,617,904,287,0.6825221238938053,310,192,warning_stem_collisions
P2025-080,0001137789,STX,Seagate Technology,0001137789-25-000157,2025,2025-08-01,1.0.3,0.3.0,3.132837837837838,3.085,0.856641546663013,1.63,4.93,222,310,88,0.7161290322580646,153,50,warning_stem_collisions
P2025-081,0001262039,FTNT,Fortinet,0001262039-26-000007,2025,2026-02-25,1.0.3,0.3.0,2.820868167202572,2.64,0.8014008346218849,1.3,4.93,622,952,330,0.6533613445378151,268,149,warning_stem_collisions
P2025-082,0001467373,ACN,Accenture,0001467373-25-000217,2025,2025-10-10,1.0.3,0.3.0,2.859674721189591,2.675,0.8277910915319866,1.3,4.93,1076,1455,379,0.7395189003436426,461,229,warning_stem_collisions
P2025-083,0000916076,MLM,Martin Marietta Materials,0001193125-26-059193,2025,2026-02-19,1.0.3,0.3.0,2.5208333333333335,2.3449999999999998,0.7621893720650328,1.66,4.57,24,33,9,0.7272727272727273,23,5,warning_stem_collisions
P2025-084,0000079879,PPG,PPG Industries,0000079879-26-000046,2025,2026-02-19,1.0.3,0.3.0,2.520793650793651,2.44,0.6936178481878671,1.5,4.87,63,88,25,0.7159090909090909,53,18,warning_stem_collisions
P2025-085,0001396009,VMC,Vulcan Materials Company,0001628280-26-009546,2025,2026-02-19,1.0.3,0.3.0,2.698,2.5,0.7651248264172323,1.52,4.26,50,63,13,0.7936507936507936,43,9,warning_stem_collisions
P2025-086,0000009389,BALL,Ball Corporation,0001104659-26-017410,2025,2026-02-19,1.0.3,0.3.0,2.82,2.7,0.9616329502645398,1.63,5.0,29,39,10,0.7435897435897436,27,4,warning_stem_collisions
P2025-087,0000849395,CRH,CRH plc,0001628280-26-009043,2025,2026-02-18,1.0.3,0.3.0,2.911111111111111,2.675,0.9397668478910404,1.63,5.0,54,79,25,0.6835443037974683,48,16,warning_stem_collisions
P2025-088,0000034903,FRT,Federal Realty Investment Trust,0000034903-26-000017,2025,2026-02-12,1.0.3,0.3.0,2.6691176470588234,2.54,0.619731287343241,1.63,4.1,34,44,10,0.7727272727272727,26,5,warning_stem_collisions
P2025-089,0001289490,EXR,Extra Space Storage,0001289490-26-000011,2025,2026-02-20,1.0.3,0.3.0,2.5522289156626505,2.48,0.7105329549906464,1.47,4.57,166,249,83,0.6666666666666666,127,60,warning_stem_collisions
P2025-090,0001297996,DLR,Digital Realty,0001104659-26-015365,2025,2026-02-13,1.0.3,0.3.0,2.7674324324324324,2.645,0.7883716725525293,1.33,4.79,148,206,58,0.7184466019417476,117,42,warning_stem_collisions
P2025-091,0000920522,ESS,Essex Property Trust,0000920522-26-000003,2025,2026-02-20,1.0.3,0.3.0,2.7496039603960396,2.62,0.7907715505332941,1.47,4.89,202,255,53,0.792156862745098,141,40,warning_stem_collisions
P2025-092,0001705696,VICI,Vici Properties,0001705696-26-000034,2025,2026-02-25,1.0.3,0.3.0,2.699411764705882,2.61,0.727772351189374,1.63,4.57,17,25,8,0.68,16,5,warning_stem_collisions
P2025-093,0000074208,UDR,"UDR, Inc.",0000074208-26-000013,2025,2026-02-17,1.0.3,0.3.0,2.738888888888889,2.44,0.6573421981221795,1.88,4.08,9,11,2,0.8181818181818182,9,2,warning_stem_collisions
P2025-094,0001687229,INVH,Invitation Homes,0001687229-26-000016,2025,2026-02-19,1.0.3,0.3.0,2.6584736842105263,2.565,0.7341943574903291,1.62,4.89,190,266,76,0.7142857142857143,144,56,warning_stem_collisions
P2025-095,0001004980,PCG,PG&E Corporation,0001004980-26-000009,2025,2026-02-12,1.0.3,0.3.0,2.6591666666666667,2.63,0.7215814999784231,1.27,4.93,36,43,7,0.8372093023255814,26,2,warning_stem_collisions
P2025-096,0000715957,D,Dominion Energy,0001193125-26-063120,2025,2026-02-23,1.0.3,0.3.0,2.7504000000000004,2.65,0.737503789820771,1.57,4.64,50,64,14,0.78125,41,11,warning_stem_collisions
P2025-097,0000764622,PNW,Pinnacle West Capital,0000764622-26-000011,2025,2026-02-25,1.0.3,0.3.0,2.801038961038961,2.59,0.8560086848928039,1.31,5.0,154,199,45,0.7738693467336684,104,29,warning_stem_collisions
P2025-098,0000065984,ETR,Entergy,0000065984-26-000174,2025,2026-02-19,1.0.3,0.3.0,2.7223214285714286,2.59,0.6558872337150191,1.3,4.34,168,214,46,0.7850467289719626,92,37,warning_stem_collisions
P2025-099,0001013871,NRG,NRG Energy,0001013871-26-000004,2025,2026-02-24,1.0.3,0.3.0,2.7095305164319248,2.48,0.8445582589878664,1.26,4.87,213,310,97,0.6870967741935484,155,58,warning_stem_collisions
P2025-100,0000788784,PEG,Public Service Enterprise Group,0001193125-26-077446,2025,2026-02-26,1.0.3,0.3.0,2.7591666666666668,2.73,0.7069430126980636,1.52,4.82,204,296,92,0.6891891891891891,120,53,warning_stem_collisions
P2025-R001,0000049826,ITW,Illinois Tool Works,0000049826-26-000008,2025,2026-02-13,1.0.3,0.3.0,2.7511428571428573,2.625,0.8223911875173046,1.5,4.93,70,92,22,0.7608695652173914,53,17,warning_stem_collisions
S2025-101,0000029989,OMC,Omnicom Group,0000029989-26-000006,2025,2026-02-20,1.0.3,0.3.0,2.6709750000000003,2.57,0.7378609620890646,1.3,4.82,400,557,157,0.718132854578097,203,105,warning_stem_collisions
S2025-102,0000712515,EA,Electronic Arts,0000712515-25-000022,2025,2025-05-13,1.0.3,0.3.0,2.5596385542168676,2.47,0.600113334242174,1.3,4.34,83,119,36,0.6974789915966386,52,36,warning_stem_collisions
S2025-103,0001437107,WBD,Warner Bros. Discovery,0001437107-26-000020,2025,2026-02-27,1.0.3,0.3.0,2.738776595744681,2.59,0.744087398410642,1.62,4.93,188,248,60,0.7580645161290323,116,40,warning_stem_collisions
S2025-104,0001326801,META,Meta Platforms,0001628280-26-003942,2025,2026-01-29,1.0.3,0.3.0,2.8587278950370796,2.7,0.8322943577886415,1.29,5.0,1753,2474,721,0.7085691188358932,549,486,warning_stem_collisions
S2025-105,0000732717,T,AT&T,0000732717-26-000120,2025,2026-02-09,1.0.3,0.3.0,2.746477272727273,2.59,0.7309738830254398,1.5,4.67,176,241,65,0.7302904564315352,114,41,warning_stem_collisions
S2025-106,0001564708,NWSA|NWS,News Corp (Class A)|News Corp (Class B),0001564708-25-000419,2025,2025-08-06,1.0.3,0.3.0,2.737399756986634,2.59,0.7471607135084062,1.4,4.87,823,1226,403,0.6712887438825449,377,275,warning_stem_collisions
S2025-107,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-26-000018,2025,2026-02-05,1.0.3,0.3.0,2.8266115702479335,2.69,0.7932078498198363,1.23,5.0,1089,1621,532,0.6718075262183837,476,346,warning_stem_collisions
S2025-108,0000732712,VZ,Verizon,0000732712-26-000007,2025,2026-02-17,1.0.3,0.3.0,2.651915887850467,2.52,0.687305161808429,1.3,4.57,214,288,74,0.7430555555555556,144,48,warning_stem_collisions
S2025-109,0000060667,LOW,Lowe's,0000060667-25-000049,2025,2025-03-24,1.0.3,0.3.0,2.7427027027027027,2.61,0.8337601205630695,1.3,4.89,185,253,68,0.7312252964426877,118,40,warning_stem_collisions
S2025-110,0000866787,AZO,AutoZone,0001104659-25-102611,2025,2025-10-27,1.0.3,0.3.0,2.7433823529411767,2.64,0.7355382388870424,1.4,4.54,68,100,32,0.68,56,29,warning_stem_collisions
S2025-111,0000719955,WSM,"Williams-Sonoma, Inc.",0001628280-25-015037,2025,2025-03-27,1.0.3,0.3.0,2.757837837837838,2.65,0.7975677049465477,1.5,4.52,74,101,27,0.7326732673267327,66,17,warning_stem_collisions
S2025-112,0000884887,RCL,Royal Caribbean Group,0000884887-26-000007,2025,2026-02-11,1.0.3,0.3.0,2.9595890410958905,2.93,0.7167935419614986,1.52,4.87,73,100,27,0.73,53,23,warning_stem_collisions
S2025-113,0001058090,CMG,Chipotle Mexican Grill,0001058090-26-000009,2025,2026-02-04,1.0.3,0.3.0,2.749074074074074,2.6399999999999997,0.7094840809910383,1.5,4.89,54,65,11,0.8307692307692308,43,7,warning_stem_collisions
S2025-114,0001467858,GM,General Motors,0001467858-26-000013,2025,2026-01-27,1.0.3,0.3.0,2.7701639344262294,2.61,0.8551885839445651,1.5,4.89,244,323,79,0.7554179566563467,152,42,warning_stem_collisions
S2025-115,0000829224,SBUX,Starbucks,0000829224-25-000114,2025,2025-11-14,1.0.3,0.3.0,2.7143010752688173,2.5,0.7481797234628819,1.5,4.7,93,115,22,0.808695652173913,69,19,warning_stem_collisions
S2025-116,0000745732,ROST,Ross Stores,0000745732-25-000010,2025,2025-04-01,1.0.3,0.3.0,2.6844444444444444,2.45,0.955848792215718,1.63,4.93,9,16,7,0.5625,9,4,warning_stem_collisions
S2025-117,0001116132,TPR,"Tapestry, Inc.",0001116132-25-000019,2025,2025-08-14,1.0.3,0.3.0,2.8996363636363633,2.82,0.8376546557585945,1.5,4.93,110,135,25,0.8148148148148148,80,23,warning_stem_collisions
S2025-118,0000920760,LEN,Lennar,0001628280-26-003870,2025,2026-01-28,1.0.3,0.3.0,2.6843181818181816,2.5700000000000003,0.6323707116416356,1.75,4.26,44,61,17,0.7213114754098361,38,12,warning_stem_collisions
S2025-119,0001397187,LULU,Lululemon Athletica,0001397187-25-000013,2025,2025-03-27,1.0.3,0.3.0,2.8832,2.87,0.7444445983416093,1.96,4.93,25,31,6,0.8064516129032258,21,6,warning_stem_collisions
S2025-120,0001041061,YUM,Yum! Brands,0001041061-26-000084,2025,2026-02-20,1.0.3,0.3.0,2.768798701298701,2.52,0.8042861146905544,1.3,4.89,308,444,136,0.6936936936936937,213,106,warning_stem_collisions
