company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,lm_report_status
P2025-017,0000021665,CL,Colgate-Palmolive,0000021665-26-000006,2025,2026-02-23,1.0.3,0.3.0,233,753,-0.5273833671399595,714,0.017892943063352044,275,0.006891539695268645,78,0.001954691259021652,431,0.010800922213311949,302,0.007568163592622293,0.005839013632718525,0.01887028869286287,-0.013031275060144346,0.024709302325581394,2362,39904,success
P2025-018,0000016918,STZ,Constellation Brands,0000016918-25-000022,2025,2025-04-23,1.0.3,0.3.0,285,1085,-0.583941605839416,791,0.017575434386526242,345,0.00766564458072257,85,0.0018886370706128071,387,0.00859885348620184,412,0.009154334977558548,0.006332489001466471,0.024107896724881128,-0.017775407723414655,0.030440385726347597,2818,45006,success
P2025-019,0000091419,SJM,J.M. Smucker Company (The),0000091419-25-000056,2025,2025-06-18,1.0.3,0.3.0,328,1267,-0.5887147335423197,886,0.018869130018102438,347,0.007390054307315515,82,0.0017463528910659143,400,0.008518794590565435,374,0.007965072942178682,0.006985411564263657,0.026983281865616014,-0.019997870301352357,0.033968693429879675,3085,46955,success
P2025-020,0000100493,TSN,Tyson Foods,0000100493-25-000095,2025,2025-11-10,1.0.3,0.3.0,280,1193,-0.6198234894772573,1113,0.022394816797118654,356,0.007163121994406326,90,0.0018109016277993522,750,0.015090846898327934,437,0.008792933459425743,0.005633916175375762,0.0240045071329403,-0.018370590957564537,0.029638423308316064,3438,49699,success
P2025-021,0000104169,WMT,Walmart,0000104169-25-000021,2025,2025-03-14,1.0.3,0.3.0,304,1167,-0.5866757307953773,765,0.016963058228746285,403,0.008936094727038893,106,0.0023504368264668056,759,0.016830014634795335,300,0.006652179697547563,0.006740875426848197,0.02587697902346002,-0.019136103596611824,0.032617854450308216,3144,45098,success
P2025-022,0000034088,XOM,ExxonMobil,0000034088-26-000045,2025,2026-02-18,1.0.3,0.3.0,372,561,-0.20257234726688103,523,0.013473131021690968,207,0.005332577670153021,91,0.002344273275284662,223,0.005744757586686589,331,0.008526972023288166,0.00958318305940543,0.01445205832345819,-0.004868875264052759,0.02403524138286362,1965,38818,success
P2025-023,0001539838,FANG,Diamondback Energy,0001539838-26-000010,2025,2026-02-25,1.0.3,0.3.0,306,1307,-0.6205827650340979,1301,0.019803638024202756,571,0.008691681254281148,134,0.002039729050917117,694,0.010563969860719995,706,0.010746632163787198,0.004657888728213715,0.019894969175736358,-0.015237080447522642,0.024552857903950072,4230,65695,success
P2025-024,0000045012,HAL,Halliburton,0000045012-26-000015,2025,2026-02-06,1.0.3,0.3.0,132,625,-0.6512549537648613,563,0.018134381240739548,241,0.007762674740707337,48,0.0015460928944147393,328,0.010564968111834053,300,0.009663080590092122,0.004251755459640533,0.020131417896025253,-0.01587966243638472,0.024383173355665786,1887,31046,success
P2025-025,0000093410,CVX,Chevron Corporation,0000093410-26-000078,2025,2026-02-24,1.0.3,0.3.0,236,731,-0.5118924508790073,730,0.015130474433643543,262,0.005430389454266587,48,0.0009948805107053288,479,0.009928078429746927,427,0.008850291209816154,0.0048914958443012,0.015151201110949903,-0.010259705266648704,0.020042696955251103,2471,48247,success
P2025-026,0001140536,WTW,Willis Towers Watson,0001193125-26-069307,2025,2026-02-25,1.0.3,0.3.0,563,2004,-0.5613556680950526,2005,0.0196358793054481,803,0.007864145178191933,209,0.0020468323066526947,1233,0.01207533126364963,857,0.008392991802877317,0.005513715735145776,0.01962608584943541,-0.014112370114289632,0.025139801584581182,6479,102109,success
P2025-027,0001141391,MA,Mastercard,0001141391-26-000013,2025,2026-02-11,1.0.3,0.3.0,388,1108,-0.48128342245989303,893,0.017775742978282938,483,0.009614427613113841,48,0.0009554710671417482,907,0.018054422039532614,328,0.006529052292135279,0.007723391126062464,0.022055457133188686,-0.014332066007126222,0.02977884825925115,3405,50237,success
P2025-028,0000093751,STT,State Street Corporation,0000093751-26-000124,2025,2026-02-19,1.0.3,0.3.0,426,1971,-0.6445556946182729,2540,0.026186376898254586,837,0.00862913285977917,142,0.0014639628029732878,1154,0.011897275173458973,923,0.00951575821932637,0.004391888408919863,0.020320216089157395,-0.015928327680237532,0.02471210449807726,6894,96997,success
P2025-029,0000070858,BAC,Bank of America,0000070858-26-000157,2025,2026-02-25,1.0.3,0.3.0,329,2439,-0.7622832369942196,2256,0.02267906509173159,646,0.0064940939934656945,114,0.0011460165870821814,1056,0.010615732596129681,861,0.00865544106559437,0.003307363659210857,0.024518723297310883,-0.021211359638100027,0.02782608695652174,6728,99475,success
P2025-030,0000038777,BEN,Franklin Resources,0000038777-25-000238,2025,2025-11-10,1.0.3,0.3.0,179,903,-0.6691312384473198,857,0.019549249509557918,396,0.00903325881655185,73,0.0016652219535562753,683,0.015580090332588165,425,0.009694785346046808,0.004083215475158539,0.020598567452894748,-0.01651535197773621,0.024681782928053286,2932,43838,success
P2025-031,0001393818,BX,Blackstone Inc.,0001193125-26-082531,2025,2026-02-27,1.0.3,0.3.0,370,1180,-0.5225806451612903,1135,0.01702644724801608,632,0.009480805868498822,145,0.002175184890715711,688,0.010320877274568338,605,0.009075771440572448,0.005550471790102159,0.017701504627893373,-0.012151032837791212,0.02325197641799553,3948,66661,success
P2025-032,0001281761,RF,Regions Financial Corporation,0001281761-26-000019,2025,2026-02-24,1.0.3,0.3.0,363,1915,-0.6812993854258121,1803,0.022409485812297254,731,0.009085598518463278,183,0.0022745068794511355,959,0.01191941036827125,751,0.009334178505288539,0.0045117267608784815,0.02380153373851871,-0.01928980697764023,0.028313260499397194,5718,80457,success
P2025-033,0000895421,MS,Morgan Stanley,0000895421-26-000086,2025,2026-02-19,1.0.3,0.3.0,316,1836,-0.7063197026022305,2153,0.02435382614105537,574,0.006492845427294836,131,0.0014818166393303547,1211,0.01369832023075618,1008,0.011402070018664104,0.0035744584582320005,0.020768056105423902,-0.017193597647191902,0.024342514563655902,6343,88405,success
P2025-034,0000004977,AFL,Aflac,0001628280-26-011402,2025,2026-02-25,1.0.3,0.3.0,413,1311,-0.5208816705336426,1280,0.017060752272545516,402,0.005358142510596326,166,0.002212566310345747,635,0.008463732572708127,437,0.005824647455548743,0.005504758350438514,0.01747394236664623,-0.011969184016207715,0.022978700717084743,4024,75026,success
P2025-035,0001136893,FIS,Fidelity National Information Services,0001136893-26-000013,2025,2026-02-24,1.0.3,0.3.0,289,1130,-0.5926708949964764,917,0.017362491716368455,397,0.007516803938275111,100,0.0018934014957871818,726,0.013746094859414939,486,0.009201931269525702,0.005471930322824955,0.021395436902395152,-0.015923506579570198,0.02686736722522011,3476,52815,success
P2025-036,0000036270,MTB,M&T Bank,0000036270-26-000010,2025,2026-02-18,1.0.3,0.3.0,223,1429,-0.7300242130750605,1252,0.020006391818472354,536,0.008565036752956216,80,0.001278363694471077,703,0.011233620965164589,588,0.009395973154362415,0.0035634387983381273,0.022834771492489612,-0.019271332694151485,0.026398210290827742,4099,62580,success
P2025-037,0001512673,XYZ,"Block, Inc.",0001628280-26-012254,2025,2026-02-26,1.0.3,0.3.0,429,1843,-0.6223591549295775,1498,0.020633608815426998,899,0.012382920110192838,171,0.002355371900826446,935,0.012878787878787878,629,0.008663911845730028,0.005909090909090909,0.025385674931129476,-0.019476584022038567,0.03129476584022039,5231,72600,success
P2025-038,0002012383,BLK,BlackRock,0001193125-26-071966,2025,2026-02-25,1.0.3,0.3.0,475,1556,-0.5322501230920729,2130,0.02041618341975865,745,0.007140871665596335,166,0.0015911203979718008,1140,0.010926971407758149,872,0.008358174620671146,0.004552904753232562,0.014914357465326036,-0.010361452712093473,0.019467262218558597,6023,104329,success
P2025-039,0000072971,WFC,Wells Fargo,0000072971-26-000133,2025,2026-02-24,1.0.3,0.3.0,49,152,-0.5124378109452736,117,0.013068245280911427,73,0.008153691500055847,19,0.0021221936780967273,157,0.017536021445325588,150,0.01675416061655311,0.00547302580140735,0.01697754942477382,-0.011504523623366469,0.022450575226181168,628,8953,success
P2025-040,0000315293,AON,Aon plc,0001628280-26-008116,2025,2026-02-13,1.0.3,0.3.0,351,1052,-0.49964362081254454,1080,0.02091969162824933,469,0.009084569790415681,81,0.0015689768721186999,713,0.013810870491612753,395,0.007651183512183783,0.006798899779181033,0.020377329252702126,-0.013578429473521093,0.02717622903188316,3446,51626,success
P2025-041,0001035267,ISRG,Intuitive Surgical,0001035267-26-000010,2025,2026-02-03,1.0.3,0.3.0,487,2060,-0.6175893207695328,1710,0.021502942507922135,970,0.012197575574669283,227,0.0028544841808762133,1114,0.014008349680599568,727,0.009141894270911926,0.0061239374276947835,0.025904129570947135,-0.019780192143252353,0.03202806699864192,6002,79524,success
P2025-042,0000313616,DHR,Danaher Corporation,0000313616-26-000062,2025,2026-02-24,1.0.3,0.3.0,321,1507,-0.6487964989059081,1049,0.017486539198853124,393,0.00655120105352648,101,0.0016836420010335228,889,0.014819383553651503,575,0.009585090599943323,0.0053509810131857505,0.025121272233242762,-0.01977029122005701,0.03047225324642851,4120,59989,success
P2025-043,0000860730,HCA,HCA Healthcare,0001193125-26-044769,2025,2026-02-10,1.0.3,0.3.0,395,1729,-0.628060263653484,1258,0.017602776145299863,699,0.009780874821593484,158,0.0022108415190440207,1113,0.015573839308202502,705,0.009864830828645789,0.005527103797610052,0.024193322698905773,-0.01866621890129572,0.029720426496515826,5043,71466,success
P2025-044,0000872589,REGN,Regeneron Pharmaceuticals,0000872589-26-000008,2025,2026-02-04,1.0.3,0.3.0,691,1781,-0.44093851132686085,1452,0.020762730041611256,858,0.012268885933679379,191,0.002731185563324897,1295,0.0185177241073599,681,0.009737891982325941,0.009880885990876982,0.02546723292294053,-0.015586346932063547,0.03534811891381751,5729,69933,success
P2025-045,0001071739,CNC,Centene Corporation,0001071739-26-000049,2025,2026-02-17,1.0.3,0.3.0,501,1524,-0.5051851851851852,1145,0.019617921699648763,568,0.009731859847511352,147,0.002518632742225649,1046,0.0179216996487621,569,0.009748993403580913,0.00858391159085068,0.02611153945001285,-0.01752762785916217,0.03469545104086353,4514,58365,success
P2025-046,0001000228,HSIC,Henry Schein,0001000228-26-000013,2025,2026-02-24,1.0.3,0.3.0,169,466,-0.46771653543307085,553,0.01429162144001654,143,0.0036956634103478578,54,0.0013955652039075825,429,0.011086990231043573,276,0.007132888819972089,0.004367602212229286,0.01204321083372099,-0.007675608621491704,0.016410813045950278,1845,38694,success
P2025-047,0001000697,WAT,Waters Corporation,0001193125-26-062604,2025,2026-02-23,1.0.3,0.3.0,285,929,-0.5304777594728172,946,0.018014929920780014,440,0.00837903717245582,145,0.0027612736136502134,567,0.010797531992687386,422,0.008036258379037172,0.005427330895795247,0.0176911943936624,-0.012263863497867154,0.023118525289457646,3157,52512,success
P2025-048,0000731766,UNH,UnitedHealth Group,0000731766-26-000062,2025,2026-03-02,1.0.3,0.3.0,285,796,-0.4727104532839963,660,0.01771669395753362,348,0.009341529541245,65,0.0017448259200601294,652,0.01750194615198776,326,0.00875097307599388,0.007650390572571337,0.021367406651813275,-0.01371701607924194,0.029017797224384613,2612,37253,success
P2025-049,0001555280,ZTS,Zoetis,0001555280-26-000011,2025,2026-02-12,1.0.3,0.3.0,394,1362,-0.55125284738041,1381,0.022184738955823294,657,0.010554216867469879,119,0.0019116465863453815,744,0.011951807228915663,523,0.00840160642570281,0.006329317269076306,0.021879518072289158,-0.015550200803212852,0.028208835341365462,4259,62250,success
P2025-050,0000010456,BAX,Baxter International,0001628280-26-007733,2025,2026-02-12,1.0.3,0.3.0,332,1477,-0.6329463792150359,1181,0.020758630387400688,568,0.00998382900935105,86,0.0015116360824017436,741,0.013024678337903396,517,0.00908739365815932,0.005835618364620685,0.025961470857062505,-0.02012585249244182,0.031797089221683186,3993,56892,success
P2025-051,0000842023,TECH,Bio-Techne,0001558370-25-011716,2025,2025-08-22,1.0.3,0.3.0,294,1062,-0.5663716814159292,749,0.01612000688705234,279,0.0060046487603305785,111,0.0023889462809917354,566,0.012181473829201102,430,0.009254476584022038,0.006327479338842975,0.022856404958677686,-0.01652892561983471,0.02918388429752066,2966,46464,success
P2025-052,0001093557,DXCM,Dexcom,0001093557-26-000027,2025,2026-02-12,1.0.3,0.3.0,422,2155,-0.6724873884361661,1660,0.023170765751933223,1080,0.015074956031378242,229,0.003196449010357053,1289,0.017992239189302366,756,0.01055246922196477,0.005890399486334832,0.03008012059964825,-0.02418972111331342,0.03597052008598308,6137,71642,success
P2025-053,0000936468,LMT,Lockheed Martin,0001628280-26-004195,2025,2026-01-29,1.0.3,0.3.0,316,1032,-0.5311572700296736,1059,0.019474787597925633,492,0.009047776674390379,85,0.001563132149030858,984,0.018095553348780758,516,0.009489131634116738,0.005811173636397072,0.018978263268233476,-0.013167089631836404,0.02478943690463055,3825,54378,success
P2025-054,0000702165,NSC,Norfolk Southern,0001628280-26-006268,2025,2026-02-09,1.0.3,0.3.0,176,945,-0.6859946476360392,588,0.01745117825132071,282,0.008369442630735443,90,0.0026710987119368435,473,0.014038107674956966,245,0.007271324271383629,0.0052234819255653825,0.028046536475336854,-0.022823054549771474,0.03327001840090224,2351,33694,success
P2025-055,0000052988,J,Jacobs Solutions,0001628280-25-053316,2025,2025-11-20,1.0.3,0.3.0,406,1537,-0.582089552238806,1269,0.021513214776137116,679,0.011511010900706935,116,0.00196653499923712,926,0.015698374218048046,588,0.009968298099581264,0.00688287249732992,0.02605658873989184,-0.01917371624256192,0.03293946123722176,4595,58987,success
P2025-056,0000105634,EME,Emcor,0000105634-26-000025,2025,2026-02-26,1.0.3,0.3.0,284,938,-0.5351882160392799,950,0.021093298991962342,399,0.008859185576624184,86,0.00190949864558817,624,0.013854966916825792,472,0.010480039078111817,0.006305786224965584,0.020826857320484924,-0.014521071095519339,0.02713264354545051,3127,45038,success
P2025-057,0000076334,PH,Parker Hannifin,0000076334-25-000035,2025,2025-08-22,1.0.3,0.3.0,233,467,-0.3342857142857143,500,0.017506389832288784,198,0.006932530373586359,57,0.0019957284408809216,292,0.01022373166205665,200,0.0070025559329155145,0.008157977661846574,0.016350968103357726,-0.008192990441511151,0.0245089457652043,1662,28561,success
P2025-058,0000900075,CPRT,Copart,0001628280-25-042946,2025,2025-09-26,1.0.3,0.3.0,253,740,-0.4904330312185297,670,0.017095761782041797,347,0.008854073639355975,100,0.0025516062361256413,435,0.011099487127146538,263,0.006710724401010436,0.006455563777397872,0.018881886147329743,-0.012426322369931872,0.025337449924727615,2345,39191,success
P2025-060,0001090727,UPS,United Parcel Service,0001628280-26-008432,2025,2026-02-17,1.0.3,0.3.0,311,802,-0.4411500449236298,896,0.01775980654496442,351,0.006957245644288517,109,0.0021605121801351805,483,0.009573645715644882,419,0.008305088105290282,0.006164397137816892,0.0158966125547561,-0.009732215416939208,0.02206100969257299,2826,50451,success
P2025-061,0001048911,FDX,FedEx,0001048911-25-000011,2025,2025-07-21,1.0.3,0.3.0,515,978,-0.3101138647019424,1124,0.018020906817161546,576,0.009234913102032963,128,0.0020522029115628807,644,0.010325145898800745,459,0.0073590713781825174,0.008256910151991278,0.015680112871160137,-0.0074232027191688576,0.023937023023151413,3645,62372,success
P2025-062,0001067701,URI,United Rentals,0001067701-26-000007,2025,2026-01-28,1.0.3,0.3.0,240,887,-0.5740905057675244,798,0.017124463519313304,365,0.007832618025751073,100,0.002145922746781116,405,0.00869098712446352,495,0.010622317596566523,0.005150214592274678,0.019034334763948498,-0.013884120171673819,0.024184549356223176,2779,46600,success
P2025-063,0001316835,BLDR,Builders FirstSource,0001193125-26-054643,2025,2026-02-17,1.0.3,0.3.0,377,904,-0.41139734582357534,863,0.016598388244571386,406,0.0078087434846998635,105,0.002019502625353413,424,0.00815494393476045,453,0.008712711326524724,0.007250976092935587,0.017386955936376052,-0.010135979843440463,0.024637932029311638,2938,51993,success
P2025-064,0000040545,GE,GE Aerospace,0000040545-26-000008,2025,2026-01-29,1.0.3,0.3.0,237,909,-0.5863874345549738,763,0.017479553733018717,269,0.006162516322650111,103,0.0023596252090444664,606,0.013882843462921811,347,0.007949416966392522,0.005429428879063481,0.020824265194382716,-0.015394836315319236,0.026253694073446198,2810,43651,success
P2025-065,0001035983,FIX,Comfort Systems USA,0001104659-26-017530,2025,2026-02-19,1.0.3,0.3.0,359,913,-0.43553459119496857,988,0.019750124937531234,401,0.008015992003998001,131,0.0026186906546726636,729,0.01457271364317841,531,0.010614692653673163,0.007176411794102949,0.01825087456271864,-0.011074462768615692,0.02542728635682159,3487,50025,success
P2025-066,0000062996,MAS,Masco,0000062996-26-000005,2025,2026-02-10,1.0.3,0.3.0,138,471,-0.5467980295566502,536,0.019977636973537084,216,0.008050689526649273,53,0.001975400670890794,188,0.007007081625046589,223,0.008311591502049943,0.005143496086470369,0.017554975773388,-0.01241147968691763,0.022698471859858366,1521,26830,success
P2025-067,0001474735,GNRC,Generac,0001437749-26-004568,2025,2026-02-18,1.0.3,0.3.0,318,1007,-0.52,790,0.016608152710913027,355,0.007463157230853322,101,0.002123320789623058,547,0.011499569028948642,338,0.007105766602896966,0.0066853070405953705,0.02117013896188534,-0.01448483192128997,0.027855446002480713,2883,47567,success
P2025-068,0000092380,LUV,Southwest Airlines,0000092380-26-000004,2025,2026-02-05,1.0.3,0.3.0,436,1508,-0.551440329218107,1029,0.015330979305412775,525,0.007821928217047334,152,0.0022646344552213235,921,0.013721896929334466,556,0.008283794454625367,0.00649592514787169,0.022467557621537865,-0.015971632473666175,0.028963482769409556,4292,67119,success
P2025-069,0001535527,CRWD,CrowdStrike,0001535527-25-000009,2025,2025-03-10,1.0.3,0.3.0,537,2082,-0.5899198167239404,1330,0.020498435645700724,815,0.012561071467102322,180,0.0027742243731023533,866,0.01334710170614799,553,0.008523033768475564,0.00827643604642202,0.032088528582217224,-0.0238120925357952,0.04036496462863924,5215,64883,success
P2025-070,0000864749,TRMB,Trimble Inc.,0000864749-25-000090,2025,2025-04-25,1.0.3,0.3.0,376,828,-0.3754152823920266,703,0.018444182080545716,372,0.009759937032664305,71,0.001862783680965499,281,0.007372425554243736,319,0.00836940836940837,0.00986488259215532,0.021723730814639904,-0.011858848222484586,0.031588613406795224,2467,38115,success
P2025-071,0000050863,INTC,Intel,0000050863-26-000011,2025,2026-01-23,1.0.3,0.3.0,433,1440,-0.5376401494927923,871,0.014465314799129755,386,0.006410575789281384,100,0.0016607709298656437,529,0.008785478218989255,552,0.009167455532858353,0.007191138126318237,0.02391510139006527,-0.016723963263747033,0.031106239516383506,3639,60213,success
P2025-072,0001561550,DDOG,Datadog,0001628280-26-008819,2025,2026-02-18,1.0.3,0.3.0,358,1329,-0.5755779490219324,1147,0.022638008960467366,681,0.013440701048019421,154,0.0030394536878046853,653,0.012888073104782205,436,0.008605206544693786,0.00706574298853297,0.026230090591509266,-0.019164347602976296,0.03329583358004223,3871,50667,success
P2025-073,0000820313,APH,Amphenol,0001104659-26-013549,2025,2026-02-11,1.0.3,0.3.0,272,901,-0.5362318840579711,1074,0.01640746738366586,404,0.006171896483241162,116,0.0017721286932078585,667,0.010189739985945186,502,0.007669039689571939,0.004155336246142565,0.013764551315347245,-0.009609215069204681,0.017919887561489812,3378,65458,success
P2025-074,0001645590,HPE,Hewlett Packard Enterprise,0001645590-25-000130,2025,2025-12-18,1.0.3,0.3.0,508,1692,-0.5381818181818182,1671,0.02124791780578055,801,0.01018526760169373,138,0.0017547652047861858,855,0.010871914855740497,661,0.008405071017128033,0.006459570463995524,0.021514947293465408,-0.015055376829469882,0.02797451775746093,5189,78643,success
P2025-075,0000319201,KLAC,KLA Corporation,0000319201-25-000024,2025,2025-08-08,1.0.3,0.3.0,372,1284,-0.5507246376811594,1170,0.020653862448806667,587,0.01036223697217907,150,0.0026479310831803416,556,0.009814997881655133,569,0.01004448524219743,0.006566869086287248,0.022666290072023726,-0.016099420985736478,0.029233159158310974,3854,56648,success
P2025-076,0000068505,MSI,Motorola Solutions,0000068505-26-000010,2025,2026-02-12,1.0.3,0.3.0,323,929,-0.4840255591054313,945,0.01794292441187081,404,0.00767083752634477,101,0.0019177093815861924,711,0.013499914557502801,395,0.007499952531946,0.006132872576755843,0.017639128866272998,-0.011506256289517154,0.02377200144302884,3231,52667,success
P2025-077,0001045810,NVDA,Nvidia,0001045810-25-000023,2025,2025-02-26,1.0.3,0.3.0,269,1070,-0.5982076176250933,923,0.020559082303151798,583,0.01298585588595612,86,0.0019155807996436129,506,0.011270742844414745,471,0.010491146007350485,0.0059917585477224635,0.023833389018821694,-0.017841630471099233,0.02982514756654416,3170,44895,success
P2025-078,0001601046,KEYS,Keysight Technologies,0001601046-25-000127,2025,2025-12-17,1.0.3,0.3.0,377,1127,-0.49867021276595747,1090,0.0196237285084166,460,0.008281573498964804,134,0.002412458367089747,701,0.012620397875596363,511,0.009199747952110902,0.006787289585021154,0.020289855072463767,-0.013502565487442613,0.02707714465748492,3734,55545,success
P2025-079,0001327811,WDAY,"Workday, Inc.",0001327811-25-000056,2025,2025-03-11,1.0.3,0.3.0,310,1090,-0.5571428571428572,1004,0.02258158835833652,565,0.012707766357032005,90,0.00202424596837678,539,0.012122984188389824,379,0.008524324689053328,0.006972402779964464,0.024515867839229887,-0.017543465059265424,0.03148827061919435,3250,44461,success
